make,model,price,fuel,year,kms,power,doors,shift,color,province,model_id,id
ALFA ROMEO,Giulietta,9490,Diesel,2013,129000,140,5,Manual,Blanco,Aragon,15,284
ALFA ROMEO,Giulietta,7990,Diesel,2012,109000,105,5,Manual,Blanco,Andalucia,15,285
ALFA ROMEO,Giulietta,7300,Diesel,2012,162000,140,5,Manual,Blanco,Andalucia,15,286
ALFA ROMEO,Giulietta,7700,Diesel,2012,105000,140,5,Manual,Negro,Valencia,15,287
ALFA ROMEO,Giulietta,15500,Gasolina,2012,76000,235,5,Manual,Rojo,Valencia,15,288
ALFA ROMEO,Giulietta,7990,Diesel,2012,113000,140,5,Manual,Negro,Murcia,15,289
ALFA ROMEO,Giulietta,9900,Gasolina,2012,136000,170,5,Automatico,Rojo,Madrid,15,290
ALFA ROMEO,Giulietta,5900,Diesel,2012,182000,128,5,Manual,Rojo,Andalucia,15,291
ALFA ROMEO,Giulietta,10490,Gasolina,2012,127000,170,5,Automatico,Blanco,Madrid,15,292
ALFA ROMEO,Giulietta,9500,Diesel,2011,93000,105,5,Manual,Blanco,Cataluña,15,293
ALFA ROMEO,Giulietta,8500,Diesel,2011,237000,125,5,Manual,Gris,Cantabria,15,294
ALFA ROMEO,Giulietta,7000,Diesel,2011,140000,105,5,Manual,Rojo,Castilla La Mancha,15,295
ALFA ROMEO,Giulietta,6250,Diesel,2011,158000,105,5,Manual,Blanco,Madrid,15,296
ALFA ROMEO,Giulietta,6900,Diesel,2011,173000,140,5,Manual,Azul,Madrid,15,297
ALFA ROMEO,Giulietta,9000,Gasolina,2011,96775,120,5,Manual,Blanco,Cataluña,15,298
ALFA ROMEO,Giulietta,6500,Diesel,2011,176000,105,5,Manual,Blanco,Madrid,15,299
ALFA ROMEO,Giulietta,8999,Diesel,2011,114000,140,5,Manual,Gris,Valencia,15,300
ALFA ROMEO,Giulietta,7800,Diesel,2011,252000,105,5,Manual,Negro,Galicia,15,301
ALFA ROMEO,Giulietta,5600,Diesel,2010,180000,105,5,Manual,Gris,Valencia,15,302
ALFA ROMEO,Giulietta,6990,Diesel,2010,94000,105,5,Manual,Blanco,Valencia,15,303
ALFA ROMEO,GT,4000,Diesel,2009,185000,144,3,Manual,Negro,Navarra,12,304
ALFA ROMEO,GT,8500,Diesel,2007,85000,150,3,Manual,Negro,Cataluña,12,305
ALFA ROMEO,GT,3500,Diesel,2007,195000,150,3,Manual,Rojo,Madrid,12,306
ALFA ROMEO,GT,4900,Diesel,2007,198000,101,3,Manual,Rojo,Castilla La Mancha,12,307
ALFA ROMEO,GT,2700,Diesel,2007,245369,150,3,Manual,Marron,Madrid,12,308
ALFA ROMEO,GT,2800,Diesel,2007,327000,150,3,Manual,Negro,Madrid,12,309
ALFA ROMEO,GT,3990,Diesel,2007,180000,111,5,Manual,Gris,Valencia,12,310
ALFA ROMEO,GT,5000,Diesel,2007,200000,107,3,Manual,Rojo,Andalucia,12,311
ALFA ROMEO,GT,3800,Diesel,2006,157000,100,3,Manual,Granate,Madrid,12,312
ALFA ROMEO,GT,3800,Diesel,2006,430000,101,3,Manual,Negro,Galicia,12,313
ALFA ROMEO,GT,4400,Diesel,2006,189000,150,3,Manual,Negro,Asturias,12,314
ALFA ROMEO,GT,3500,Diesel,2006,230000,99,3,Manual,Gris,Andalucia,12,315
ALFA ROMEO,GT,2800,Diesel,2006,295000,150,3,Manual,Negro,Madrid,12,316
ALFA ROMEO,GT,1000,Gasolina,2006,260000,155,3,Manual,Blanco,Asturias,12,317
ALFA ROMEO,GT,2500,Diesel,2005,170000,108,3,Manual,Negro,Andalucia,12,318
ALFA ROMEO,GT,2500,Diesel,2005,278000,137,3,Manual,Negro,Valencia,12,319
ALFA ROMEO,GT,2800,Diesel,2005,275,164,3,Manual,Rojo,Valencia,12,320
ALFA ROMEO,GT,2399,Diesel,2005,22200,102,3,Manual,Azul,Madrid,12,321
ALFA ROMEO,GT,4000,Diesel,2004,204500,114,3,Manual,Gris,Canarias,12,322
ALFA ROMEO,GT,2990,Diesel,2004,191600,150,3,Manual,Gris,Castilla La Mancha,12,323
ALFA ROMEO,GT,3500,Diesel,2004,280000,150,3,Manual,Granate,Murcia,12,324
ALFA ROMEO,GTV,4200,Gasolina,2002,160000,111,3,Manual,Negro,Madrid,13,325
ALFA ROMEO,MiTo,11490,Gasolina,2018,35842,78,3,Manual,Rojo,Madrid,16,326
ALFA ROMEO,MiTo,11990,Diesel,2018,47200,95,3,Manual,Rojo,Madrid,16,327
ALFA ROMEO,MiTo,13900,Gasolina,2018,18000,170,3,Automatico,Rojo,Cataluña,16,328
ALFA ROMEO,MiTo,9790,Gasolina,2017,54900,78,3,Manual,Rojo,Valencia,16,329
ALFA ROMEO,MiTo,13900,Gasolina,2016,79000,170,3,Automatico,Gris,Cataluña,16,330
ALFA ROMEO,MiTo,8490,Diesel,2016,122000,85,3,Manual,Azul,Aragon,16,331
ALFA ROMEO,MiTo,9000,Diesel,2015,80000,85,3,Manual,Blanco,Madrid,16,332
ALFA ROMEO,MiTo,9500,Gasolina,2015,63117,78,3,Manual,Gris,Andalucia,16,333
ALFA ROMEO,MiTo,8990,Diesel,2015,98996,120,3,Manual,Blanco,Cataluña,16,334
ALFA ROMEO,MiTo,8200,Gasolina,2014,80000,225,3,Automatico,Negro,Andalucia,16,335
ALFA ROMEO,MiTo,7900,Gasolina,2014,34688,97,3,Manual,Blanco,Cantabria,16,336
ALFA ROMEO,MiTo,6200,Diesel,2014,98000,113,3,Manual,Rojo,Asturias,16,337
ALFA ROMEO,MiTo,6500,Diesel,2012,90000,95,3,Manual,Beige,Murcia,16,338
ALFA ROMEO,MiTo,5999,Diesel,2012,117000,95,3,Manual,Rojo,Madrid,16,339
ALFA ROMEO,MiTo,7200,Gasolina,2011,105380,105,3,Manual,Negro,La Rioja,16,340
ALFA ROMEO,MiTo,6000,Diesel,2011,107000,102,3,Manual,Granate,Madrid,16,341
ALFA ROMEO,MiTo,6150,Diesel,2010,110000,120,3,Manual,Granate,Madrid,16,342
ALFA ROMEO,MiTo,5490,Diesel,2010,183300,95,3,Manual,Negro,Andalucia,16,343
ALFA ROMEO,MiTo,5900,Gasolina,2010,148000,105,3,Manual,Blanco,Castilla y Leon,16,344
ALFA ROMEO,MiTo,5995,Gasolina,2010,120000,78,3,Manual,Blanco,Madrid,16,345
ALFA ROMEO,MiTo,5490,Diesel,2010,183300,95,3,Manual,Negro,Andalucia,16,346
ALFA ROMEO,MiTo,6500,Gasolina,2010,113138,78,3,Manual,Azul,Galicia,16,347
ALFA ROMEO,MiTo,4800,Gasolina,2009,142203,105,3,Manual,Rojo,Andalucia,16,348
ALFA ROMEO,MiTo,5200,Gasolina,2009,112000,105,3,Manual,Rojo,Madrid,16,349
ALFA ROMEO,MiTo,6900,Diesel,2009,86000,120,3,Manual,Blanco,Cataluña,16,350
ALFA ROMEO,MiTo,6999,Diesel,2008,170414,120,3,Manual,Blanco,Galicia,16,351
ALFA ROMEO,MiTo,5490,Gasolina,2008,114000,78,3,Manual,Beige,Asturias,16,352
ALFA ROMEO,Spider,12499,Diesel,2008,91000,200,2,Manual,Gris,Madrid,17,353
ALFA ROMEO,Spider,5400,Gasolina,1995,200000,150,2,Manual,Blanco,Andalucia,17,354
ALFA ROMEO,Stelvio,44399,Gasolina,2020,4321,280,5,Automatico,Azul,Cataluña,18,355
ALFA ROMEO,Stelvio,48990,Diesel,2020,1,210,5,Automatico,Blanco,Aragon,18,356
ALFA ROMEO,Stelvio,47900,Gasolina,2020,8,280,5,Automatico,Azul,Valencia,18,357
ALFA ROMEO,Stelvio,87000,Gasolina,2020,12000,510,5,Automatico,Granate,Madrid,18,358
ALFA ROMEO,Stelvio,48200,Diesel,2020,0,210,5,Automatico,Blanco,Valencia,18,359
ALFA ROMEO,Stelvio,48600,Diesel,2020,5,210,5,Automatico,Gris,Madrid,18,360
ALFA ROMEO,Stelvio,48900,Diesel,2020,10,210,5,Automatico,Azul,Cataluña,18,361
ALFA ROMEO,Stelvio,33800,Diesel,2020,9500,190,5,Automatico,Gris,Andalucia,18,362
ALFA ROMEO,Stelvio,42000,Diesel,2020,6000,210,5,Automatico,Blanco,Valencia,18,363
ALFA ROMEO,Stelvio,54000,Diesel,2020,2155,210,5,Automatico,Gris,Valencia,18,364
ALFA ROMEO,Stelvio,44990,Diesel,2020,3000,210,5,Automatico,Blanco,Madrid,18,365
ALFA ROMEO,Stelvio,55281,Gasolina,2020,0,200,5,Automatico,Rojo,Cataluña,18,366
ALFA ROMEO,Stelvio,43900,Diesel,2020,13500,210,5,Automatico,Blanco,Murcia,18,367
ALFA ROMEO,Stelvio,44900,Gasolina,2020,1,280,5,Automatico,Blanco,Andalucia,18,368
ALFA ROMEO,Stelvio,37900,Gasolina,2020,6000,200,5,Automatico,Blanco,Asturias,18,369
ALFA ROMEO,Stelvio,41990,Diesel,2020,12,190,5,Automatico,Blanco,Valencia,18,370
ALFA ROMEO,Stelvio,44900,Diesel,2020,1,210,5,Automatico,Blanco,Castilla y Leon,18,371
ALFA ROMEO,Stelvio,36900,Diesel,2019,31269,210,5,Automatico,Rojo,Andalucia,18,372
ALFA ROMEO,Stelvio,32900,Diesel,2019,37317,190,5,Automatico,Gris,Pais Vasco,18,373
ALFA ROMEO,Stelvio,34400,Diesel,2019,30000,190,5,Automatico,Azul,Castilla La Mancha,18,374
ALFA ROMEO,Stelvio,33660,Diesel,2019,16119,160,5,Automatico,Rojo,Andalucia,18,375
ALFA ROMEO,Stelvio,43990,Gasolina,2019,450,280,5,Automatico,Rojo,Cataluña,18,376
ALFA ROMEO,Stelvio,40950,Gasolina,2019,10000,200,5,Automatico,Azul,Andalucia,18,377
ALFA ROMEO,Stelvio,37950,Gasolina,2019,10,200,5,Automatico,Marron,Cataluña,18,378
ALFA ROMEO,Stelvio,34000,Diesel,2019,30930,210,5,Automatico,Blanco,Islas Baleares,18,379
ALFA ROMEO,Stelvio,43400,Diesel,2019,1,210,5,Automatico,Gris,Madrid,18,380
ALFA ROMEO,Stelvio,40950,Diesel,2019,13300,190,5,Automatico,Gris,Andalucia,18,381
ALFA ROMEO,Stelvio,35800,Diesel,2019,20956,210,5,Automatico,Rojo,Valencia,18,382
ALFA ROMEO,Stelvio,25990,Diesel,2018,105500,180,5,Automatico,Rojo,Madrid,18,383
ALFA ROMEO,Stelvio,29800,Diesel,2018,64000,180,5,Automatico,Negro,Castilla y Leon,18,384
ALFA ROMEO,Stelvio,28990,Diesel,2018,79080,180,5,Automatico,Rojo,Castilla La Mancha,18,385
ALFA ROMEO,Stelvio,38400,Diesel,2018,9000,180,5,Manual,Rojo,Pais Vasco,18,386
ALFA ROMEO,Stelvio,36900,Gasolina,2018,4000,280,5,Automatico,Azul,Valencia,18,387
ALFA ROMEO,Stelvio,28950,Diesel,2018,55300,180,5,Automatico,Beige,Madrid,18,388
ALFA ROMEO,Stelvio,30990,Diesel,2018,45447,180,5,Automatico,Rojo,Andalucia,18,389
ALFA ROMEO,Stelvio,27000,Diesel,2017,24500,180,5,Automatico,Gris,Islas Baleares,18,390
ALFA ROMEO,Stelvio,24900,Diesel,2017,56000,150,5,Automatico,Rojo,Andalucia,18,391
ALFA ROMEO,Stelvio,34200,Gasolina,2017,36361,280,5,Automatico,Blanco,Islas Baleares,18,392
ALFA ROMEO,Stelvio,34100,Gasolina,2017,8519,280,5,Automatico,Negro,Castilla La Mancha,18,393
ALFA ROMEO,Stelvio,30800,Diesel,2017,46379,210,5,Automatico,Negro,Madrid,18,394
ALFA ROMEO,Stelvio,36000,Diesel,2017,44800,210,5,Automatico,Blanco,Valencia,18,395
ALFA ROMEO,Stelvio,30990,Diesel,2017,78000,210,5,Automatico,Negro,Andalucia,18,396
ALFA ROMEO,Stelvio,30800,Diesel,2017,46379,210,5,Automatico,Negro,Cataluña,18,397
ALPINE,A110,66000,Gasolina,2019,9999,252,2,Automatico,Negro,Galicia,19,398
ARO,10,1000,Gasolina,2004,17000,87,5,Manual,Negro,Andalucia,20,399
ASTON MARTIN,DB9,89800,Gasolina,2013,56000,517,2,Automatico,Negro,Madrid,21,400
ASTON MARTIN,DB9,54900,Gasolina,2006,25000,450,2,Automatico,Gris,Cataluña,21,401
ASTON MARTIN,DB9,43900,Gasolina,2004,48500,450,2,Automatico,Azul,Madrid,21,402
ASTON MARTIN,Rapide,89000,Gasolina,2012,76286,477,5,Automatico,Negro,Valencia,22,403
ASTON MARTIN,Rapide,89000,Gasolina,2012,76286,477,5,Automatico,Negro,Valencia,22,404
ASTON MARTIN,Rapide,89900,Gasolina,2011,24900,477,5,Automatico,Gris,Madrid,22,405
ASTON MARTIN,V8 Vantage,46500,Gasolina,2006,74000,380,3,Manual,Gris,Cataluña,23,406
ASTON MARTIN,Vantage,152000,Gasolina,2020,9500,510,3,Automatico,Gris,Murcia,24,407
ASTON MARTIN,Vantage,139990,Gasolina,2019,8000,510,3,Automatico,Gris,Canarias,24,408
ASTON MARTIN,Vantage,227000,Gasolina,2019,0,510,3,Automatico,Gris,Cataluña,24,409
ASTON MARTIN,Vantage,51900,Gasolina,2009,69000,420,2,Automatico,Negro,Cataluña,24,410
ASTON MARTIN,Vantage,45990,Gasolina,2008,58000,420,2,Automatico,Blanco,Valencia,24,411
ASTON MARTIN,Vantage,59900,Gasolina,2007,59,400,2,Manual,Azul,Andalucia,24,412
ASTON MARTIN,Vantage V8,112000,Gasolina,2013,19996,426,2,Automatico,Verde,Madrid,25,413
ASTON MARTIN,Vantage V8,51900,Gasolina,2010,83000,420,2,Automatico,Gris,Cataluña,25,414
AUDI,100,1000,Gasolina,1992,170000,132,5,Manual,Granate,Navarra,26,415
AUDI,100,2000,Gasolina,1992,248079,133,4,Manual,Verde,Castilla y Leon,26,416
AUDI,100,2000,Gasolina,1991,162000,133,4,Manual,Granate,Galicia,26,417
AUDI,100,3500,Gasolina,1990,128000,136,4,Manual,Gris,Madrid,26,418
AUDI,80,1500,Diesel,1992,196000,92,4,Manual,Blanco,Galicia,27,419
AUDI,90,1100,Gasolina,1991,250000,170,4,Manual,Gris,Castilla y Leon,28,420
AUDI,90,2900,Gasolina,1990,192000,122,3,Manual,Gris,Andalucia,28,421
AUDI,90,2600,Gasolina,1990,147208,108,5,Manual,Blanco,Madrid,28,422
AUDI,90,1600,Gasolina,1989,305000,136,4,Manual,Blanco,Murcia,28,423
AUDI,A1,20500,Gasolina,2020,5000,95,5,Manual,Blanco,Cataluña,29,424
AUDI,A1,19300,Gasolina,2020,9930,95,5,Manual,Blanco,Madrid,29,425
AUDI,A1,25900,Gasolina,2020,100,116,5,Manual,Rojo,Cataluña,29,426
AUDI,A1,21950,Gasolina,2020,7337,95,5,Manual,Rojo,Valencia,29,427
AUDI,A1,21950,Gasolina,2020,7877,95,5,Manual,Rojo,Islas Baleares,29,428
AUDI,A1,26990,Gasolina,2020,12,116,5,Automatico,Gris,Castilla y Leon,29,429
AUDI,A1,24200,Gasolina,2020,5000,116,5,Manual,Negro,Cantabria,29,430
AUDI,A1,24800,Gasolina,2020,9141,110,5,Manual,Azul,Andalucia,29,431
AUDI,A1,20900,Gasolina,2020,8,95,5,Manual,Blanco,Valencia,29,432
AUDI,A1,23800,Gasolina,2020,4229,95,5,Manual,Blanco,Andalucia,29,433
AUDI,A1,21900,Gasolina,2020,2500,95,5,Manual,Blanco,Castilla y Leon,29,434
AUDI,A1,22900,Gasolina,2019,21000,116,5,Manual,Negro,Cataluña,29,435
AUDI,A1,20500,Gasolina,2019,15200,95,5,Manual,Negro,Andalucia,29,436
AUDI,A1,26900,Gasolina,2019,10000,116,5,Automatico,Amarillo,Castilla y Leon,29,437
AUDI,A1,22850,Gasolina,2019,22300,116,5,Manual,Negro,Extremadura,29,438
AUDI,A1,28900,Gasolina,2019,4695,150,5,Automatico,Azul,Cataluña,29,439
AUDI,A1,22500,Gasolina,2019,35551,116,5,Manual,Verde,Cataluña,29,440
AUDI,A1,23300,Gasolina,2019,21393,116,5,Manual,Verde,Cataluña,29,441
AUDI,A1,23300,Gasolina,2019,11264,116,5,Manual,Gris,Cataluña,29,442
AUDI,A1,19900,Gasolina,2019,27000,116,5,Manual,Rojo,Canarias,29,443
AUDI,A1,20900,Gasolina,2019,24000,116,5,Manual,Negro,Canarias,29,444
AUDI,A1,21600,Gasolina,2019,8620,116,5,Manual,Blanco,Asturias,29,445
AUDI,A1,22000,Gasolina,2019,11242,116,5,Manual,Negro,Valencia,29,446
AUDI,A1,22700,Gasolina,2019,12000,116,5,Manual,Rojo,Aragon,29,447
AUDI,A1,22900,Gasolina,2019,12648,116,5,Manual,Negro,Cataluña,29,448
AUDI,A1,19995,Gasolina,2019,19750,116,5,Manual,Rojo,Canarias,29,449
AUDI,A1,19500,Gasolina,2019,9100,95,5,Manual,Azul,Extremadura,29,450
AUDI,A1,20990,Gasolina,2019,19000,116,5,Manual,Blanco,Canarias,29,451
AUDI,A1,19990,Gasolina,2019,18226,116,5,Manual,Rojo,Castilla y Leon,29,452
AUDI,A1,19500,Gasolina,2019,17000,116,5,Manual,Blanco,Cataluña,29,453
AUDI,A1,22500,Gasolina,2019,15598,116,5,Manual,Azul,Andalucia,29,454
AUDI,A1,22500,Gasolina,2019,2086,116,5,Manual,Azul,Andalucia,29,455
AUDI,A1,22900,Gasolina,2019,25,95,5,Manual,Blanco,Cataluña,29,456
AUDI,A1,22750,Gasolina,2019,8051,116,5,Manual,Azul,Cataluña,29,457
AUDI,A1,20400,Gasolina,2019,14485,116,5,Manual,Negro,Valencia,29,458
AUDI,A1,21420,Gasolina,2019,8500,116,5,Manual,Rojo,Andalucia,29,459
AUDI,A1,16990,Gasolina,2019,19000,95,5,Manual,Blanco,Canarias,29,460
AUDI,A1,22900,Gasolina,2019,18600,116,5,Manual,Rojo,Cataluña,29,461
AUDI,A1,15990,Gasolina,2019,15000,95,5,Manual,Blanco,Canarias,29,462
AUDI,A1,22900,Gasolina,2019,16900,116,5,Manual,Azul,Cataluña,29,463
AUDI,A1,20500,Gasolina,2019,21629,116,5,Manual,Azul,Andalucia,29,464
AUDI,A1,22300,Gasolina,2019,14703,116,5,Manual,Gris,Castilla y Leon,29,465
AUDI,A1,20500,Gasolina,2019,13358,116,5,Manual,Blanco,Pais Vasco,29,466
AUDI,A1,24600,Gasolina,2019,15019,150,5,Manual,Blanco,Cataluña,29,467
AUDI,A1,19990,Gasolina,2019,34000,116,5,Automatico,Rojo,Canarias,29,468
AUDI,A1,16950,Gasolina,2019,18000,95,5,Manual,Blanco,Canarias,29,469
AUDI,A1,19890,Gasolina,2019,26000,95,5,Manual,Azul,Valencia,29,470
AUDI,A1,16950,Gasolina,2019,18000,95,5,Manual,Blanco,Canarias,29,471
AUDI,A1,21300,Gasolina,2019,16673,116,5,Manual,Gris,Cataluña,29,472
AUDI,A1,21000,Gasolina,2019,8952,116,5,Manual,Blanco,Murcia,29,473
AUDI,A1,19900,Gasolina,2019,22213,116,5,Manual,Verde,Castilla y Leon,29,474
AUDI,A1,20285,Gasolina,2019,32887,116,5,Manual,Gris,Cataluña,29,475
AUDI,A1,20000,Gasolina,2019,10000,95,5,Manual,Blanco,Madrid,29,476
AUDI,A1,23900,Gasolina,2019,21375,116,5,Manual,Azul,Andalucia,29,477
AUDI,A1,16000,Diesel,2018,39168,116,3,Manual,Negro,Valencia,29,478
AUDI,A1,11990,Gasolina,2018,44000,95,5,Manual,Blanco,Canarias,29,479
AUDI,A1,16900,Diesel,2018,27000,116,5,Manual,Negro,Cataluña,29,480
AUDI,A1,15590,Gasolina,2018,25056,95,5,Manual,Blanco,Murcia,29,481
AUDI,A1,14200,Diesel,2018,56518,116,5,Manual,Negro,Pais Vasco,29,482
AUDI,A1,15950,Gasolina,2018,40942,95,5,Manual,Azul,Andalucia,29,483
AUDI,A1,13500,Diesel,2018,35000,116,5,Manual,Blanco,Canarias,29,484
AUDI,A1,16990,Gasolina,2018,8900,95,3,Manual,Blanco,Pais Vasco,29,485
AUDI,A1,23290,Gasolina,2018,7069,116,5,Manual,Azul,Andalucia,29,486
AUDI,A1,11999,Gasolina,2018,49000,95,5,Manual,Blanco,Canarias,29,487
AUDI,A1,17300,Gasolina,2018,12000,95,5,Automatico,Azul,Madrid,29,488
AUDI,A1,17000,Gasolina,2018,38000,116,5,Manual,Blanco,Andalucia,29,489
AUDI,A1,17900,Diesel,2018,92325,116,5,Manual,Blanco,Valencia,29,490
AUDI,A1,11980,Diesel,2018,37000,116,5,Manual,Negro,Canarias,29,491
AUDI,A1,15950,Gasolina,2018,38194,95,5,Manual,Rojo,Valencia,29,492
AUDI,A1,14900,Gasolina,2018,48374,95,5,Manual,Blanco,Castilla La Mancha,29,493
AUDI,A1,16000,Gasolina,2018,46000,95,5,Manual,Rojo,Cataluña,29,494
AUDI,A1,15350,Gasolina,2018,12231,95,3,Manual,Rojo,Madrid,29,495
AUDI,A1,11980,Gasolina,2018,53000,95,5,Manual,Blanco,Canarias,29,496
AUDI,A1,13900,Diesel,2018,42227,116,5,Manual,Blanco,Canarias,29,497
AUDI,A1,31990,Gasolina,2018,14294,231,5,Manual,Rojo,Valencia,29,498
AUDI,A1,19900,Gasolina,2018,29500,125,5,Manual,Blanco,Cataluña,29,499
AUDI,A1,17200,Gasolina,2018,22000,95,5,Manual,Blanco,Andalucia,29,500
AUDI,A1,13900,Diesel,2018,39094,116,5,Manual,Negro,Canarias,29,501
AUDI,A1,11990,Gasolina,2017,50000,95,5,Manual,Blanco,Canarias,29,502
AUDI,A1,13900,Gasolina,2017,100800,95,5,Manual,Negro,Cataluña,29,503
AUDI,A1,13899,Diesel,2017,45000,116,5,Manual,Blanco,Valencia,29,504
AUDI,A1,16000,Gasolina,2017,40483,125,5,Manual,Gris,Valencia,29,505
AUDI,A1,15999,Gasolina,2017,44500,95,5,Manual,Azul,Valencia,29,506
AUDI,A1,15500,Gasolina,2017,84083,95,5,Manual,Beige,Madrid,29,507
AUDI,A1,15990,Gasolina,2017,42990,125,5,Manual,Rojo,Madrid,29,508
AUDI,A1,13799,Diesel,2017,65000,116,5,Manual,Negro,Cataluña,29,509
AUDI,A1,18500,Diesel,2017,49999,116,5,Automatico,Blanco,Madrid,29,510
AUDI,A1,15500,Diesel,2017,88609,90,5,Manual,Beige,Andalucia,29,511
AUDI,A1,13475,Gasolina,2017,74540,95,5,Manual,Azul,Valencia,29,512
AUDI,A1,16700,Gasolina,2017,38465,95,5,Automatico,Blanco,Cataluña,29,513
AUDI,A1,14300,Diesel,2017,48801,116,5,Manual,Negro,Pais Vasco,29,514
AUDI,A1,17500,Gasolina,2017,27800,95,5,Manual,Rojo,Cataluña,29,515
AUDI,A1,14900,Gasolina,2017,86647,95,5,Manual,Blanco,Andalucia,29,516
AUDI,A1,18900,Gasolina,2017,31303,125,3,Automatico,Azul,Castilla y Leon,29,517
AUDI,A1,14800,Diesel,2017,102663,116,5,Automatico,Blanco,Valencia,29,518
AUDI,A1,14890,Gasolina,2017,38162,95,5,Manual,Gris,Madrid,29,519
AUDI,A1,16490,Gasolina,2017,63434,125,5,Automatico,Negro,Madrid,29,520
AUDI,A1,14400,Diesel,2016,39611,90,3,Manual,Blanco,Cataluña,29,521
AUDI,A1,13900,Gasolina,2016,95600,95,5,Manual,Blanco,Castilla y Leon,29,522
AUDI,A1,11890,Gasolina,2016,109990,95,5,Manual,Rojo,Andalucia,29,523
AUDI,A1,13990,Gasolina,2016,25248,125,3,Manual,Negro,Madrid,29,524
AUDI,A1,14199,Gasolina,2016,44454,125,3,Automatico,Gris,Andalucia,29,525
AUDI,A1,12700,Diesel,2016,92532,90,5,Manual,Blanco,Canarias,29,526
AUDI,A1,11790,Diesel,2016,98700,90,5,Manual,Blanco,Cataluña,29,527
AUDI,A1,11890,Gasolina,2016,109990,95,5,Manual,Rojo,Andalucia,29,528
AUDI,A1,14500,Gasolina,2016,56000,95,5,Manual,Gris,Andalucia,29,529
AUDI,A1,13900,Gasolina,2016,95600,95,5,Manual,Blanco,Madrid,29,530
AUDI,A1,15999,Gasolina,2016,20850,95,5,Automatico,Rojo,Extremadura,29,531
AUDI,A1,16900,Gasolina,2016,44900,125,5,Automatico,Blanco,Cataluña,29,532
AUDI,A1,13500,Gasolina,2016,61000,95,3,Automatico,Negro,Cataluña,29,533
AUDI,A1,13740,Diesel,2016,60100,116,5,Manual,Blanco,Pais Vasco,29,534
AUDI,A1,13990,Diesel,2016,30217,90,5,Manual,Blanco,Castilla La Mancha,29,535
AUDI,A1,12999,Gasolina,2016,34500,95,3,Manual,Blanco,Valencia,29,536
AUDI,A1,13990,Diesel,2016,109658,116,5,Manual,Negro,Galicia,29,537
AUDI,A1,16200,Diesel,2016,120000,116,3,Automatico,Blanco,Galicia,29,538
AUDI,A1,13490,Gasolina,2016,90000,95,5,Manual,Rojo,Madrid,29,539
AUDI,A1,14800,Diesel,2016,72343,90,5,Manual,Negro,La Rioja,29,540
AUDI,A1,9490,Gasolina,2016,68000,95,5,Manual,Rojo,Canarias,29,541
AUDI,A1,13000,Gasolina,2016,125000,95,5,Automatico,Gris,Cataluña,29,542
AUDI,A1,11000,Gasolina,2016,102500,95,5,Manual,Negro,Valencia,29,543
AUDI,A1,12300,Gasolina,2016,117240,95,5,Manual,Blanco,Galicia,29,544
AUDI,A1,11900,Diesel,2016,62000,90,5,Manual,Negro,Galicia,29,545
AUDI,A1,16995,Gasolina,2016,18000,125,5,Automatico,Rojo,Madrid,29,546
AUDI,A1,13900,Gasolina,2016,112833,95,5,Manual,Blanco,Madrid,29,547
AUDI,A1,12700,Diesel,2016,92532,90,5,Manual,Blanco,Cataluña,29,548
AUDI,A1,15800,Gasolina,2016,19500,125,5,Manual,Gris,Aragon,29,549
AUDI,A1,14000,Gasolina,2016,59965,95,5,Manual,Blanco,Andalucia,29,550
AUDI,A1,14900,Diesel,2016,54099,116,3,Manual,Blanco,Islas Baleares,29,551
AUDI,A1,14500,Diesel,2016,49535,90,5,Manual,Negro,Madrid,29,552
AUDI,A1,13999,Diesel,2016,54000,90,3,Manual,Rojo,Andalucia,29,553
AUDI,A1,12900,Gasolina,2016,43356,95,5,Manual,Negro,Andalucia,29,554
AUDI,A1,16900,Gasolina,2016,80000,125,5,Automatico,Rojo,Madrid,29,555
AUDI,A1,14000,Diesel,2016,68500,90,5,Manual,Gris,Cataluña,29,556
AUDI,A1,14300,Gasolina,2016,53925,95,5,Manual,Negro,Madrid,29,557
AUDI,A1,12500,Diesel,2015,93000,116,3,Automatico,Blanco,Valencia,29,558
AUDI,A1,13500,Gasolina,2015,62000,95,5,Manual,Blanco,Madrid,29,559
AUDI,A1,11500,Diesel,2015,96850,90,3,Manual,Negro,Valencia,29,560
AUDI,A1,13990,Gasolina,2015,80000,95,5,Manual,Blanco,Andalucia,29,561
AUDI,A1,12700,Gasolina,2015,54249,86,5,Manual,Negro,Valencia,29,562
AUDI,A1,15950,Diesel,2015,18188,90,5,Manual,Blanco,Aragon,29,563
AUDI,A1,14800,Diesel,2015,81000,90,5,Manual,Gris,Aragon,29,564
AUDI,A1,13995,Diesel,2015,78000,90,5,Manual,Blanco,Madrid,29,565
AUDI,A1,12500,Diesel,2015,130000,116,5,Manual,Negro,Galicia,29,566
AUDI,A1,13550,Gasolina,2015,56500,95,5,Manual,Gris,Valencia,29,567
AUDI,A1,14000,Gasolina,2015,60000,125,5,Manual,Azul,Cataluña,29,568
AUDI,A1,10800,Diesel,2015,72000,124,5,Manual,Marron,Andalucia,29,569
AUDI,A1,12990,Diesel,2015,61000,116,3,Automatico,Rojo,Madrid,29,570
AUDI,A1,13985,Gasolina,2015,67500,95,5,Automatico,Rojo,Cataluña,29,571
AUDI,A1,11500,Diesel,2015,60000,90,5,Manual,Rojo,Cataluña,29,572
